event-id,visible,timestamp,location-long,location-lat,argos:calcul-freq,argos:iq,argos:lc,argos:location-algorithm,argos:nb-mes,argos:sat-id,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
24174716977,TRUE,00:31.0,99.784,-61.327,4.02E+08,8,A,least squares,3,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716978,TRUE,22:56.0,100.12,-61.376,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716979,TRUE,43:09.0,99.715,-61.322,4.02E+08,50,2,least squares,4,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716980,TRUE,19:02.0,99.409,-61.193,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716981,TRUE,18:50.0,98.487,-61.311,4.02E+08,7,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716982,TRUE,20:45.0,98.483,-61.311,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716983,TRUE,20:45.0,98.485,-61.312,4.02E+08,,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716984,TRUE,21:32.0,98.342,-61.311,4.02E+08,58,3,least squares,5,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716985,TRUE,00:26.0,98.242,-61.31,4.02E+08,7,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716986,TRUE,01:48.0,98.24,-61.312,4.02E+08,50,2,least squares,4,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716987,TRUE,02:18.0,98.243,-61.31,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716988,TRUE,28:34.0,98.161,-61.303,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716989,TRUE,47:03.0,98.161,-61.303,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716990,TRUE,57:55.0,98.093,-61.298,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716991,TRUE,11:46.0,97.6,-61.319,4.02E+08,58,3,least squares,5,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716992,TRUE,16:14.0,97.558,-61.327,4.02E+08,58,1,least squares,4,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716993,TRUE,53:48.0,97.555,-61.324,4.02E+08,58,2,least squares,5,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716994,TRUE,54:57.0,97.566,-61.323,4.02E+08,50,0,least squares,6,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716995,TRUE,02:21.0,97.563,-61.325,4.02E+08,,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716996,TRUE,29:42.0,97.564,-61.324,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716998,TRUE,51:54.0,97.55,-61.324,4.02E+08,,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716997,TRUE,54:08.0,97.557,-61.314,4.02E+08,,A,least squares,3,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174716999,TRUE,41:13.0,97.563,-61.311,4.02E+08,7,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717000,TRUE,41:13.0,97.566,-61.311,4.02E+08,7,B,least squares,2,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717001,TRUE,42:37.0,97.578,-61.321,4.02E+08,,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717002,TRUE,02:55.0,97.243,-61.297,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717003,TRUE,44:23.0,97.287,-61.292,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717004,TRUE,33:11.0,97.291,-61.281,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717005,TRUE,08:03.0,97.447,-61.292,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717006,TRUE,28:31.0,97.48,-61.31,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717007,TRUE,26:00.0,96.787,-61.54,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717008,TRUE,15:37.0,96.719,-61.575,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717009,TRUE,49:23.0,95.607,-61.263,4.02E+08,8,B,least squares,1,M,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717010,TRUE,49:51.0,90.62,-61.659,4.02E+08,50,A,least squares,3,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717011,TRUE,08:19.0,90.528,-61.696,4.02E+08,48,0,least squares,4,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717012,TRUE,18:33.0,90.575,-61.708,4.02E+08,,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717013,TRUE,24:22.0,90.582,-61.673,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717014,TRUE,00:38.0,90.466,-61.707,4.02E+08,8,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717015,TRUE,01:35.0,90.52,-61.723,4.02E+08,50,1,least squares,4,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717016,TRUE,38:07.0,90.564,-61.728,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717017,TRUE,41:21.0,90.648,-61.783,4.02E+08,40,0,least squares,4,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717018,TRUE,02:31.0,90.599,-61.796,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717019,TRUE,08:34.0,90.661,-61.759,4.02E+08,,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717020,TRUE,36:33.0,90.512,-61.785,4.02E+08,8,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717021,TRUE,41:14.0,90.497,-61.786,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717022,TRUE,50:36.0,90.51,-61.794,4.02E+08,,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717023,TRUE,43:12.0,90.445,-61.774,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717024,TRUE,05:33.0,90.357,-61.669,4.02E+08,50,2,least squares,5,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717025,TRUE,20:10.0,90.332,-61.666,4.02E+08,50,2,least squares,4,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717026,TRUE,22:10.0,90.259,-61.521,4.02E+08,58,3,least squares,4,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717027,TRUE,22:58.0,90.258,-61.52,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717028,TRUE,46:29.0,90.243,-61.504,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717029,TRUE,04:15.0,90.108,-61.375,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717030,TRUE,27:21.0,89.947,-61.257,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717031,TRUE,36:59.0,90.05,-61.233,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717032,TRUE,58:20.0,89.926,-61.192,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717033,TRUE,26:19.0,90.011,-61.319,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717034,TRUE,27:40.0,89.279,-61.558,4.02E+08,8,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717035,TRUE,25:13.0,89.082,-61.392,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717036,TRUE,32:00.0,89.331,-61.57,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717037,TRUE,06:02.0,89.327,-61.571,4.02E+08,7,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717038,TRUE,57:59.0,89.292,-61.56,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717039,TRUE,05:49.0,89.278,-61.628,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717040,TRUE,13:47.0,89.298,-61.561,4.02E+08,7,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717041,TRUE,27:02.0,89.268,-61.63,4.02E+08,,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717042,TRUE,46:56.0,89.247,-61.631,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717043,TRUE,17:44.0,88.687,-61.554,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717044,TRUE,41:52.0,88.659,-61.556,4.02E+08,,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717045,TRUE,53:45.0,88.595,-61.557,4.02E+08,8,B,least squares,1,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717046,TRUE,06:16.0,88.729,-61.666,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717047,TRUE,44:52.0,88.708,-61.625,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717048,TRUE,17:27.0,87.919,-61.733,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717049,TRUE,21:36.0,88.155,-61.881,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717050,TRUE,21:36.0,87.712,-61.839,4.02E+08,,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717051,TRUE,53:29.0,88.064,-61.928,4.02E+08,48,1,least squares,5,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717052,TRUE,55:58.0,87.974,-61.982,4.02E+08,7,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717053,TRUE,04:04.0,88.057,-61.965,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717054,TRUE,04:40.0,87.898,-61.962,4.02E+08,,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717055,TRUE,39:09.0,87.896,-61.967,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717056,TRUE,33:20.0,87.816,-61.865,4.02E+08,58,1,least squares,4,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717057,TRUE,56:46.0,87.853,-61.858,4.02E+08,50,2,least squares,5,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717058,TRUE,37:55.0,87.843,-61.867,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717059,TRUE,09:49.0,87.827,-61.857,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717060,TRUE,45:06.0,87.924,-61.891,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717061,TRUE,03:49.0,87.855,-61.857,4.02E+08,8,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717062,TRUE,20:18.0,87.885,-61.872,4.02E+08,58,2,least squares,4,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717063,TRUE,02:38.0,87.888,-61.884,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717064,TRUE,07:34.0,87.885,-61.884,4.02E+08,,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717065,TRUE,09:57.0,87.956,-61.857,4.02E+08,48,0,least squares,4,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717066,TRUE,40:13.0,87.985,-61.866,4.02E+08,8,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717067,TRUE,44:34.0,87.95,-61.862,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717068,TRUE,44:34.0,88.018,-61.861,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717069,TRUE,52:27.0,87.953,-61.854,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717070,TRUE,53:25.0,87.985,-61.836,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717071,TRUE,14:59.0,88.014,-61.795,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717072,TRUE,33:22.0,87.951,-61.805,4.02E+08,,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717073,TRUE,18:47.0,88.007,-61.816,4.02E+08,58,1,least squares,4,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717074,TRUE,13:35.0,88.015,-61.838,4.02E+08,58,3,least squares,4,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717075,TRUE,56:18.0,88.029,-61.84,4.02E+08,8,B,least squares,1,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717076,TRUE,02:49.0,88.159,-61.811,4.02E+08,8,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717077,TRUE,14:18.0,88.103,-61.809,4.02E+08,58,3,least squares,5,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717078,TRUE,56:49.0,88.117,-61.809,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717079,TRUE,57:50.0,88.117,-61.81,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717080,TRUE,54:40.0,88.154,-61.808,4.02E+08,58,3,least squares,5,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717081,TRUE,35:03.0,88.101,-61.807,4.02E+08,58,1,least squares,4,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717082,TRUE,33:59.0,88.044,-61.791,4.02E+08,8,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717083,TRUE,42:26.0,88.122,-61.84,4.02E+08,40,0,least squares,4,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717084,TRUE,10:42.0,88.112,-61.841,4.02E+08,,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717085,TRUE,30:09.0,88.063,-61.855,4.02E+08,,A,least squares,3,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717086,TRUE,16:29.0,87.925,-61.811,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717087,TRUE,35:43.0,87.741,-61.83,4.02E+08,,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717088,TRUE,07:15.0,87.754,-61.894,4.02E+08,8,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717089,TRUE,54:34.0,87.78,-61.896,4.02E+08,8,B,least squares,2,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717090,TRUE,47:28.0,87.843,-61.872,4.02E+08,58,0,least squares,5,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717091,TRUE,46:57.0,88.118,-61.733,4.02E+08,8,A,least squares,3,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717092,TRUE,54:42.0,88.12,-61.733,4.02E+08,,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717093,TRUE,30:11.0,88.132,-61.747,4.02E+08,8,A,least squares,3,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717094,TRUE,58:17.0,88.018,-61.76,4.02E+08,8,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717095,TRUE,21:35.0,88.213,-61.865,4.02E+08,58,1,least squares,5,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717096,TRUE,04:41.0,88.204,-61.84,4.02E+08,58,0,least squares,4,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717097,TRUE,23:37.0,88.29,-61.828,4.02E+08,40,0,least squares,5,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717098,TRUE,56:24.0,88.211,-61.779,4.02E+08,6,B,least squares,2,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717099,TRUE,00:05.0,88.16,-61.786,4.02E+08,58,1,least squares,6,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717100,TRUE,41:49.0,88.08,-61.817,4.02E+08,8,A,least squares,3,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717101,TRUE,51:34.0,87.944,-61.89,4.02E+08,48,1,least squares,5,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717102,TRUE,35:10.0,87.929,-61.913,4.02E+08,48,1,least squares,5,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717103,TRUE,39:11.0,87.862,-61.933,4.02E+08,8,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717104,TRUE,34:07.0,87.595,-62.007,4.02E+08,8,B,least squares,1,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717105,TRUE,42:37.0,87.044,-62.154,4.02E+08,8,B,least squares,2,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717106,TRUE,04:34.0,87.016,-62.163,4.02E+08,,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717107,TRUE,13:33.0,86.95,-62.18,4.02E+08,6,B,least squares,1,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717108,TRUE,49:50.0,86.867,-62.206,4.02E+08,8,B,least squares,1,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717109,TRUE,05:01.0,86.742,-62.169,4.02E+08,8,B,least squares,2,K,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717110,TRUE,05:34.0,86.856,-62.295,4.02E+08,,A,least squares,3,L,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717111,TRUE,39:21.0,86.784,-62.318,4.02E+08,45,1,least squares,5,A,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717112,TRUE,09:42.0,86.709,-62.361,4.02E+08,8,B,least squares,2,N,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
24174717113,TRUE,21:47.0,86.635,-62.352,4.02E+08,6,A,least squares,3,P,argos-doppler-shift,Balaenoptera musculus,123223,123223,"Antarctic blue whales, east Antarctic sector of the Southern Ocean"
